family,variant,strategy,metric,descriptor,zone,frequency,target,eval_mode,fold,subject_index,y_true,y_pred,campaign
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,2,1,16.74074,13.48178,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,2,2,27.48,27.24482,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,2,3,17.288889,18.587046,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,2,4,36.0,29.609327,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,2,0,13.857142,20.238787,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,2,1,16.74074,22.291067,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,2,2,27.48,21.192448,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,2,3,17.288889,18.863661,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,2,4,36.0,17.8106,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,3,0,20.033897,15.708158,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,3,1,10.086957,11.12799,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,3,2,12.6,9.757904,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,3,3,13.517241,13.722785,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,3,4,25.104347,24.584797,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,3,0,20.033897,19.239382,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,3,1,10.086957,20.210035,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,3,2,12.6,18.226721,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,3,3,13.517241,18.005947,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,3,4,25.104347,19.19821,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,4,0,12.185185,11.607863,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,4,1,10.902439,11.61368,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,4,2,7.125,10.893106,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,4,3,31.799999,29.864374,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,4,4,10.609756,12.736279,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,4,0,12.185185,19.415726,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,4,1,10.902439,16.239016,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,4,2,7.125,16.811848,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,4,3,31.799999,20.006397,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,4,4,10.609756,22.503452,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,5,0,21.299999,22.744812,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,5,1,16.439024,12.793229,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,5,2,14.341772,17.417597,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,5,3,22.196079,24.372393,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,5,0,21.299999,21.887417,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,5,1,16.439024,13.361805,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,5,2,14.341772,14.909493,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,5,3,22.196079,20.024384,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,6,0,23.77,24.139912,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,6,1,10.272727,10.086742,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,6,2,22.170732,22.194704,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,6,3,11.014925,11.368188,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,6,0,23.77,18.639381,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,6,1,10.272727,18.251436,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,6,2,22.170732,18.313406,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,6,3,11.014925,17.856739,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,7,0,22.506172,24.762623,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,7,1,18.200001,12.216609,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,7,2,17.319635,16.838678,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,7,3,20.962963,20.00374,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,7,0,22.506172,20.143032,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,7,1,18.200001,17.444666,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,7,2,17.319635,17.739191,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,7,3,20.962963,18.235666,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,8,0,25.25,24.59108,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,8,1,19.92,18.974762,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,8,2,22.776316,24.769278,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,8,3,13.230769,14.917782,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,8,0,25.25,19.630774,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,8,1,19.92,18.252998,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,8,2,22.776316,17.941925,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,8,3,13.230769,18.426735,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,9,0,20.706896,22.173576,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,9,1,15.652174,15.167009,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,9,2,15.217391,20.859575,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,fine_tuning,9,3,9.236363,11.399408,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,9,0,20.706896,19.116692,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,9,1,15.652174,19.699181,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,9,2,15.217391,19.504063,expclr
ExpCLR,ExpCLR-full,,,P_full,parietal,all,age,linear_probe,9,3,9.236363,20.725502,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,0,0,23.1,25.277122,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,0,1,7.809524,10.73965,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,0,2,24.571428,19.606884,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,0,3,17.265957,17.816502,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,0,4,14.981818,13.417546,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,0,0,23.1,23.41061,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,0,1,7.809524,13.143627,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,0,2,24.571428,17.029781,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,0,3,17.265957,16.0403,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,0,4,14.981818,15.960811,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,1,0,22.484848,23.304316,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,1,1,23.361702,22.822466,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,1,2,8.131579,9.614369,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,1,3,24.431654,24.571369,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,1,4,10.466666,12.20313,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,1,0,22.484848,16.269794,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,1,1,23.361702,21.537531,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,1,2,8.131579,18.246357,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,1,3,24.431654,21.433779,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,1,4,10.466666,16.277662,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,2,0,13.857142,11.797573,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,2,1,16.74074,13.279682,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,2,2,27.48,26.770098,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,2,3,17.288889,17.180626,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,2,4,36.0,28.378275,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,2,0,13.857142,20.102476,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,2,1,16.74074,23.036083,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,2,2,27.48,24.16058,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,2,3,17.288889,18.984858,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,2,4,36.0,19.184658,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,3,0,20.033897,19.293652,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,3,1,10.086957,10.501381,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,3,2,12.6,13.125591,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,3,3,13.517241,14.243574,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,3,4,25.104347,24.370743,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,3,0,20.033897,20.243114,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,3,1,10.086957,20.348928,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,3,2,12.6,17.081745,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,3,3,13.517241,17.629705,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,3,4,25.104347,22.052216,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,4,0,12.185185,10.633318,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,4,1,10.902439,12.04533,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,4,2,7.125,10.686398,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,4,3,31.799999,26.039824,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,4,4,10.609756,12.930852,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,4,0,12.185185,15.709406,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,4,1,10.902439,15.079903,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,4,2,7.125,14.441241,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,4,3,31.799999,16.974838,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,4,4,10.609756,19.561037,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,5,0,21.299999,22.515133,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,5,1,16.439024,15.542823,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,5,2,14.341772,16.989748,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,5,3,22.196079,23.736275,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,5,0,21.299999,19.254427,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,5,1,16.439024,17.217045,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,5,2,14.341772,18.735825,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,5,3,22.196079,18.776999,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,6,0,23.77,23.247557,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,6,1,10.272727,11.174972,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,6,2,22.170732,21.73085,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,6,3,11.014925,12.228134,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,6,0,23.77,20.667156,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,6,1,10.272727,12.147684,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,6,2,22.170732,23.366209,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,6,3,11.014925,14.388685,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,7,0,22.506172,19.851841,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,7,1,18.200001,15.04427,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,7,2,17.319635,16.814007,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,7,3,20.962963,19.099428,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,7,0,22.506172,18.455635,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,7,1,18.200001,18.195387,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,7,2,17.319635,18.13835,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,7,3,20.962963,19.058895,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,8,0,25.25,26.982941,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,8,1,19.92,16.312124,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,8,2,22.776316,25.465139,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,8,3,13.230769,16.83849,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,8,0,25.25,28.370621,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,8,1,19.92,14.278187,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,8,2,22.776316,21.927158,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,8,3,13.230769,19.269892,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,9,0,20.706896,20.498781,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,9,1,15.652174,15.211799,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,9,2,15.217391,13.939406,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,fine_tuning,9,3,9.236363,10.27377,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,9,0,20.706896,16.904881,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,9,1,15.652174,18.81061,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,9,2,15.217391,17.931431,expclr
ExpCLR,ExpCLR,,,P_madurativo,all,all,age,linear_probe,9,3,9.236363,17.033987,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,0,0,23.1,24.971893,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,0,1,7.809524,10.277219,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,0,2,24.571428,19.867071,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,0,3,17.265957,19.246347,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,0,4,14.981818,16.123878,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,0,0,23.1,19.711943,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,0,1,7.809524,16.610172,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,0,2,24.571428,20.085644,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,0,3,17.265957,18.715916,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,0,4,14.981818,17.9806,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,1,0,22.484848,21.566162,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,1,1,23.361702,16.174284,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,1,2,8.131579,20.231325,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,1,3,24.431654,19.368797,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,1,4,10.466666,12.514234,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,1,0,22.484848,18.006723,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,1,1,23.361702,19.967421,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,1,2,8.131579,21.320807,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,1,3,24.431654,19.184469,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,1,4,10.466666,17.794226,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,2,0,13.857142,12.301678,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,2,1,16.74074,16.380899,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,2,2,27.48,27.24493,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,2,3,17.288889,17.744152,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,2,4,36.0,25.790144,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,2,0,13.857142,19.324646,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,2,1,16.74074,22.129663,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,2,2,27.48,25.099531,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,2,3,17.288889,19.023678,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,2,4,36.0,20.04047,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,3,0,20.033897,19.570303,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,3,1,10.086957,15.418031,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,3,2,12.6,11.861375,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,3,3,13.517241,13.902185,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,3,4,25.104347,24.678263,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,3,0,20.033897,18.092924,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,3,1,10.086957,19.804089,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,3,2,12.6,14.095292,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,3,3,13.517241,14.293359,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,3,4,25.104347,19.972538,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,4,0,12.185185,10.876182,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,4,1,10.902439,11.901179,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,4,2,7.125,11.780651,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,4,3,31.799999,30.003578,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,4,4,10.609756,19.005621,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,4,0,12.185185,16.896816,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,4,1,10.902439,15.185618,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,4,2,7.125,14.272388,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,4,3,31.799999,23.676079,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,4,4,10.609756,23.188528,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,5,0,21.299999,25.687057,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,5,1,16.439024,15.700638,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,5,2,14.341772,16.991184,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,5,3,22.196079,24.841883,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,5,0,21.299999,19.91342,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,5,1,16.439024,17.03796,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,5,2,14.341772,16.978413,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,5,3,22.196079,18.693708,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,6,0,23.77,19.420273,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,6,1,10.272727,12.031493,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,6,2,22.170732,21.435387,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,6,3,11.014925,10.352202,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,6,0,23.77,20.032404,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,6,1,10.272727,18.060198,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,6,2,22.170732,20.437813,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,6,3,11.014925,17.986967,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,7,0,22.506172,19.370344,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,7,1,18.200001,18.889492,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,7,2,17.319635,18.212309,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,7,3,20.962963,19.361961,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,7,0,22.506172,19.019592,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,7,1,18.200001,16.857841,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,7,2,17.319635,18.024244,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,7,3,20.962963,18.386951,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,8,0,25.25,24.621214,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,8,1,19.92,16.121784,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,8,2,22.776316,23.939251,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,8,3,13.230769,16.694746,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,8,0,25.25,23.636047,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,8,1,19.92,19.233355,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,8,2,22.776316,18.068916,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,8,3,13.230769,18.085022,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,9,0,20.706896,20.595203,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,9,1,15.652174,15.668053,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,9,2,15.217391,16.401922,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,fine_tuning,9,3,9.236363,11.494852,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,9,0,20.706896,17.176571,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,9,1,15.652174,20.638411,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,9,2,15.217391,19.514292,expclr
ExpCLR,ExpCLR,,,P_madurativo,central,all,age,linear_probe,9,3,9.236363,17.677839,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,0,0,23.1,22.432369,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,0,1,7.809524,13.474221,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,0,2,24.571428,20.158428,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,0,3,17.265957,20.362034,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,fine_tuning,0,4,14.981818,16.294489,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,0,0,23.1,18.758627,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,0,1,7.809524,19.557199,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,0,2,24.571428,17.567596,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,0,3,17.265957,19.711761,expclr
ExpCLR,ExpCLR,,,P_madurativo,frontal,all,age,linear_probe,0,4,14.981818,18.945795,expclr
